binary	address	name	code_origin	module_candidate	candidate_confidence	assignment_basis	direct_callers	direct_callees	follow_up_module	review_status
Z_DAT	0x38DAC	sub_38DAC	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37734	0x2CEBF,0x38DAC,0x3AA85,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x39188	sub_39188	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37734,0x38999	0x3598C,0x39188,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x395EC	sub_395EC	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37734	0x395EC,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x39776	sub_39776	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x36AF7,0x39776,0x397E5,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x397E5	sub_397E5	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3540E,0x39776	0x3859E,0x38910,0x397E5,0x39A45,0x3B1E6,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x39A45	sub_39A45	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x397E5	0x39A45,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x39B1F	sub_39B1F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x36AF7,0x39B1F,0x39B8E,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x39B8E	sub_39B8E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x363AC,0x39B1F	0x3859E,0x38910,0x397E5,0x39B8E,0x39DA3,0x3B1E6,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x39DA3	sub_39DA3	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x21AC0,0x39B8E	0x39DA3,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x39E88	sub_39E88	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x36AF7,0x39E88,0x39EF7,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x39EF7	sub_39EF7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x36210,0x39E88	0x3859E,0x38910,0x397E5,0x39EF7,0x3A10C,0x3B1E6,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x3A10C	sub_3A10C	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x21496,0x39EF7	0x3A10C,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3A29C	sub_3A29C	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x2A10F,0x2A186,0x2A86C,0x3A29C,0x3A30B,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3A30B	sub_3A30B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3A29C	0x2B227,0x36AF7,0x3884A,0x38910,0x3A30B,0x3B1E6,0x3D612,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x3A8A4	sub_3A8A4	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59,0x34AD3	0x3A8A4,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3AA17	sub_3AA17	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x32B78,0x3AA17,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3AA4B	sub_3AA4B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x33599,0x3AA85,0x3D6D1,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3AA85	sub_3AA85	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x22090,0x22A59,0x2A186,0x2A86C,0x2B483,0x31C75,0x3271E,0x32E59,0x36AF7,0x37355,0x37734,0x3859E,0x3884A,0x38910,0x38DAC,0x3AA4B,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC	0x3AA85,0x3D643,0x3D68A,0x3D832,0x3D88A,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x3B1E6	sub_3B1E6	game_logic	battle	high	machine_code_combatant_sprite_word_formula	0x31EB9,0x3265C,0x32B78,0x37355,0x37734,0x397E5,0x39B8E,0x39EF7,0x3A30B	0x3ED1E	battle	manual_reviewed
Z_DAT	0x3B238	sub_3B238	game_logic	battle	high	machine_code_death_hide_victory_defeat_panel_and_post_battle_call	0x3271E	0x20C32,0x2CEBF,0x3AA85,0x3B238,0x3B387,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	battle	manual_reviewed
Z_DAT	0x3B387	sub_3B387	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3B238	0x20C32,0x2CEBF,0x3AA85,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x3B6BE	sub_3B6BE	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3B387	0x20C32,0x2CEBF,0x397E5,0x3AA85,0x3B6BE,0x3D612,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x3BA85	sub_3BA85	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3B387	0x20C32,0x2CEBF,0x34C47,0x3AA85,0x3BA85,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x3C2AC	sub_3C2AC	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3B387	0x20C32,0x2B227,0x2CEBF,0x3AA85,0x3C2AC,0x3C6D3,0x3D612,0x3D6D1,0x3D832,0x3ED1E,0x3EEC7,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x3C563	sub_3C563	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3271E	0x3C563,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3C672	sub_3C672	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3271E	0x3C672,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3C6D3	sub_3C6D3	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59,0x33599	0x2CEBF,0x2D590,0x3C6D3,0x3D832,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x3CBE3	sub_3CBE3	library_or_platform	render	high	machine_code_two_palette_ranges_rotate_right_then_submit	0x20D35,0x26B5E,0x28E40	0x3CBE3,0x3D939,0x3ED1E	render	manual_reviewed
Z_DAT	0x3CC97	sub_3CC97	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20FAF,0x25911,0x25BBA,0x26208,0x26B5E,0x28E40,0x2E28A,0x2EB49,0x30C3D,0x31C75	0x3CC97,0x3D939,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3CD17	sub_3CD17	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20FAF,0x25911,0x25BBA,0x26208,0x26B5E,0x28E40,0x2E278,0x2E659,0x2EB49,0x30C3D,0x3271E	0x3CD17,0x3D939,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3CDFF	sub_3CDFF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35	0x3CDFF,0x3D5DE,0x3DD66,0x3ED1E,0x3EE5F,0x3EF96,0x3EFB9,0x3F516,0x3F544,0x3F64D,0x3F65B,0x3F690	framework_assignment	pending_assignment
Z_DAT	0x3CF19	sub_3CF19	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x20FAF,0x25D0E,0x2E659,0x2EB49,0x31241	0x20000,0x3DD57,0x3ED1E,0x3F690	framework_assignment	pending_assignment
Z_DAT	0x3CF45	sub_3CF45	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x20FAF,0x247DD,0x26208,0x265AB,0x27A26,0x29391,0x294AD,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2E659,0x2F721,0x30A5A,0x30C3D,0x31DA0,0x3D6E0,0x3E1B2,0x3E2E2	0x20C32,0x3CF45,0x3E33D,0x3ED1E,0x3EF4A,0x3EF96,0x3EFB9,0x3F544,0x3F64D,0x3F6CA,0x3F728	framework_assignment	pending_assignment
Z_DAT	0x3D1E5	sub_3D1E5	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3D832	0x20615,0x20663,0x3D1E5,0x3D27A,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D27A	sub_3D27A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3D1E5,0x3D950	0x3D27A,0x3E33D,0x3ED1E,0x3F544,0x3F728	framework_assignment	pending_assignment
Z_DAT	0x3D34A	sub_3D34A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20FAF	0x3D34A,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D5DE	sub_3D5DE	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3CDFF	0x3ED1E,0x3F969,0x3F9B0	framework_assignment	pending_assignment
Z_DAT	0x3D612	sub_3D612	library_or_platform	random	high	machine_code_bound_guard_and_signed_rand_remainder	0x2399E,0x23B3E,0x2558B,0x2711A,0x29D2D,0x2B483,0x2FF87,0x302E0,0x31945,0x33599,0x341F6,0x343DA,0x34550,0x34C47,0x3505B,0x355FF,0x3598C,0x37734,0x39188,0x395EC,0x39DA3,0x3A10C,0x3A30B,0x3A8A4,0x3B6BE,0x3C2AC	0x3D612,0x3ED1E,0x3F98D	runtime_platform	manual_reviewed
Z_DAT	0x3D643	sub_3D643	library_or_platform	render	high	machine_code_legacy_even_sprite_index_and_draw_wrapper	0x20FAF,0x2558B,0x2711A,0x29D2D,0x2A186,0x30C3D,0x3AA85	0x20354,0x3D643,0x3ED1E	render	manual_reviewed
Z_DAT	0x3D68A	sub_3D68A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3AA85	0x2094A,0x3D68A,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D6D1	sub_3D6D1	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x20FAF,0x212C0,0x21496,0x21AC0,0x22090,0x22A59,0x24A02,0x25911,0x25BBA,0x25D0E,0x25F87,0x26208,0x26B5E,0x2711A,0x27A26,0x2841A,0x287CA,0x28E40,0x29C36,0x2A186,0x2A86C,0x2B308,0x2B3B4,0x2B483,0x2C0BB,0x2CC21,0x2D653,0x2D678,0x2DD77,0x2DE7D,0x2DF0E,0x2E155,0x2E659,0x2EB49,0x2F3F0,0x2F526,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FFB3,0x30C3D,0x312A6,0x31C75,0x31EB9,0x3271E,0x32E59,0x33599,0x36AF7,0x37355,0x37734,0x3859E,0x3884A,0x38910,0x38DAC,0x3AA4B,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC	0x20039,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D6E0	sub_3D6E0	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20FAF,0x26208,0x265AB,0x26B5E,0x28E40,0x30C3D,0x31C75,0x3859E	0x20000,0x3CF45,0x3D6E0,0x3E33D,0x3ED1E,0x3EE5F,0x3EF4A,0x3EF96,0x3EFB9,0x3F544,0x3F64D,0x3F728	framework_assignment	pending_assignment
Z_DAT	0x3D832	sub_3D832	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x21496,0x21AC0,0x22090,0x22A59,0x25BBA,0x25D0E,0x25F87,0x269AB,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x2A186,0x2A86C,0x2B483,0x2C0BB,0x2D678,0x2DD77,0x2DE7D,0x2DF0E,0x2E155,0x2E659,0x2EB49,0x2F3F0,0x2F526,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FFB3,0x312A6,0x31EB9,0x32E59,0x37734,0x38DAC,0x3AA85,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3C6D3	0x3D1E5,0x3D832,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D88A	sub_3D88A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2558B,0x3AA85	0x206AD,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D8AD	sub_3D8AD	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2CEBF,0x2D1CD	0x2050A,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D8D8	sub_3D8D8	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20FAF,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x2A74C,0x2A7E8,0x2CEBF,0x2D372,0x2D501	0x2010A,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D8FF	sub_3D8FF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2D590	0x20354,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D922	sub_3D922	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x26B5E,0x28E40,0x2E659,0x2EB49,0x30C3D	0x2005B,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D939	sub_3D939	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20FAF,0x30C3D,0x3CBE3,0x3CC97,0x3CD17	0x20087,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3D950	sub_3D950	game_logic	scene	high	machine_code_xor_text_explicit_three_line_pages_and_consumed_bytes	0x2CC21	0x20615,0x20663,0x3D27A,0x3D6E0,0x3D950,0x3ED1E	scene_event	manual_reviewed
Z_DAT	0x3DA40	sub_3DA40	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x25AB7,0x26208,0x265AB	0x3E33D,0x3ED1E,0x3EFB9	framework_assignment	pending_assignment
Z_DAT	0x3DA66	sub_3DA66	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x247DD,0x24C23,0x25AB7,0x29537,0x2C319,0x2CC21,0x2D590,0x30C3D,0x31DA0	0x3DA66,0x3E33D,0x3ED1E,0x3EF4A,0x3EFB9	framework_assignment	pending_assignment
Z_DAT	0x3DABF	sub_3DABF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x247DD,0x24D43,0x24DB8,0x24E2D,0x24EA2,0x24F17,0x25AB7,0x26208,0x265AB,0x29391,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31DA0	0x3E33D,0x3ED1E,0x3F544	framework_assignment	pending_assignment
Z_DAT	0x3DAE3	sub_3DAE3	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x25AB7,0x26208,0x265AB,0x29537,0x295D0,0x2D841,0x2DBF4,0x2E337,0x2F721	0x3E33D,0x3ED1E,0x3F775	framework_assignment	pending_assignment
Z_DAT	0x3DB07	sub_3DB07	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x247DD,0x24D43,0x24DB8,0x24E2D,0x24EA2,0x24F17,0x25AB7,0x26208,0x265AB,0x29391,0x294AD,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31DA0	0x3E33D,0x3ED1E,0x3F728	framework_assignment	pending_assignment
Z_DAT	0x3DB2B	sub_3DB2B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x247DD,0x24C8D,0x25AB7,0x26208,0x265AB,0x29391,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31DA0	0x3E33D,0x3ED1E,0x3F64D	framework_assignment	pending_assignment
Z_DAT	0x3DB47	sub_3DB47	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2E659	0x3ED1E,0x3F94A	framework_assignment	pending_assignment
Z_DAT	0x3DB83	sub_3DB83	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x27A26,0x2ED8D,0x2F053,0x2F171,0x2F9F2,0x301D1,0x302E0,0x30B81,0x30C3D,0x33599,0x3598C,0x37355,0x37734,0x3859E,0x3884A,0x38910	0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3DD57	sub_3DD57	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x20FAF,0x25D0E,0x31241,0x3CF19	0x3DD57,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3DD66	sub_3DD66	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3CDFF	0x3DD66,0x3ED1E,0x3EF96,0x3FB7E,0x3FDB9,0x40DE0,0x41005,0x4278C,0x429B1	framework_assignment	pending_assignment
Z_DAT	0x3DE4D	sub_3DE4D	game_or_library_unclassified_report_recovered	unresolved	unreviewed	mechanical_catalog_only			framework_assignment	pending_assignment
Z_DAT	0x3DECB	sub_3DECB	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3E1B2	0x3DECB,0x3DF59,0x3E55D,0x3ED1E,0x42AF2,0x42BDE,0x42E5C,0x42EC9,0x43239	framework_assignment	pending_assignment
Z_DAT	0x3DF59	sub_3DF59	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3DECB,0x3E1B2	0x3DF59,0x3E573,0x3ED1E,0x42D0D	framework_assignment	pending_assignment
Z_DAT	0x3DF90	sub_3DF90	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3E288	0x3DF90,0x3E172,0x3E33D,0x3E55D,0x3ED1E,0x41232,0x41383,0x413F8,0x4146D,0x41601,0x4166E,0x417B5	framework_assignment	pending_assignment
Z_DAT	0x3E088	sub_3E088	game_or_library_unclassified_report_recovered	unresolved	unreviewed	mechanical_catalog_only			framework_assignment	pending_assignment
Z_DAT	0x3E172	sub_3E172	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3DF90,0x3E2E2	0x3E172,0x3E573,0x3ED1E,0x4159C	framework_assignment	pending_assignment
Z_DAT	0x3E1B2	sub_3E1B2	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x26B5E,0x28E40,0x31C2F,0x31C75	0x3CF45,0x3DECB,0x3DF59,0x3E25B,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3E23B	sub_3E23B	game_or_library_unclassified_report_recovered	unresolved	unreviewed	mechanical_catalog_only			framework_assignment	pending_assignment
Z_DAT	0x3E25B	sub_3E25B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x25D0E,0x31241,0x3E1B2	0x3ED1E,0x42DE7,0x45224	framework_assignment	pending_assignment
Z_DAT	0x3E288	sub_3E288	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x31C4A,0x3859E,0x3884A	0x3DF90,0x3E288,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3E2E2	sub_3E2E2	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x31C4A,0x3859E,0x3884A	0x3CF45,0x3E172,0x3E288,0x3E2E2,0x3E33D,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3E33D	sub_3E33D	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3CF45,0x3D27A,0x3D6E0,0x3DA40,0x3DA66,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3DF90,0x3E2E2	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3E3C2	sub_3E3C2	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x44D38,0x48814,0x4B584	0x3E3C2,0x3E55D,0x3ED5B	framework_assignment	pending_assignment
Z_DAT	0x3E3E7	sub_3E3E7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x44D38,0x44F4B,0x48814,0x4B584	0x3E3E7,0x3E573,0x45229	framework_assignment	pending_assignment
Z_DAT	0x3E40C	sub_3E40C	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x44D38,0x48814	0x3E40C,0x3E4C6,0x3F516	framework_assignment	pending_assignment
Z_DAT	0x3E497	sub_3E497	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x44D38,0x44F4B,0x48814	0x3F516	framework_assignment	pending_assignment
Z_DAT	0x3E4C6	sub_3E4C6	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3E40C,0x3E55D,0x3F9C0,0x448D5,0x47516,0x47C90,0x49BF0,0x515C8	0x3E4C6,0x3F516	framework_assignment	pending_assignment
Z_DAT	0x3E535	sub_3E535	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3E573	0x3E4C6,0x3E535	framework_assignment	pending_assignment
Z_DAT	0x3E55D	sub_3E55D	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3DECB,0x3DF90,0x3E3C2,0x3F9C0,0x448D5,0x47C90,0x49BF0	0x3E4C6	framework_assignment	pending_assignment
Z_DAT	0x3E573	sub_3E573	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3DF59,0x3E172,0x3E3E7	0x3E535	framework_assignment	pending_assignment
Z_DAT	0x3EB1E	sub_3EB1E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3EB81,0x48DD4,0x4BBBC	0x3EB1E,0x3EFB9,0x3F64D,0x3F6CA	framework_assignment	pending_assignment
Z_DAT	0x3EB81	sub_3EB81	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x48DD4,0x4BBBC	0x3EB1E,0x3EB81,0x3ED5B,0x3EFB9,0x3F544,0x3F64D,0x45229	framework_assignment	pending_assignment
Z_DAT	0x3ED1E	sub_3ED1E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x20FAF,0x212C0,0x21496,0x21AC0,0x22066,0x22090,0x22A59,0x2399E,0x23AA6,0x23B3E,0x23C98,0x23F28,0x241DC,0x2422A,0x24278,0x24417,0x24496,0x24559,0x24667,0x246F9,0x247DD,0x24A02,0x24C23,0x24C8D,0x24CE8,0x24D43,0x24DB8,0x24E2D,0x24EA2,0x24F17,0x24F8C,0x2558B,0x25911,0x25AB7,0x25BBA,0x25D0E,0x25F87,0x26208,0x265AB,0x269AB,0x26A92,0x26B5E,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x28E40,0x29391,0x294AD,0x29537,0x295D0,0x296E6,0x29819,0x299A1,0x29B3C,0x29C36,0x29D2D,0x2A0D9,0x2A10F,0x2A186,0x2A74C,0x2A7E8,0x2A86C,0x2B227,0x2B288,0x2B308,0x2B3B4,0x2B483,0x2BD8B,0x2C0BB,0x2C319,0x2CC21,0x2CEBF,0x2D1CD,0x2D372,0x2D501,0x2D590,0x2D653,0x2D678,0x2D841,0x2DBF4,0x2DD45,0x2DD77,0x2DE03,0x2DE39,0x2DE7D,0x2DF0E,0x2E078,0x2E155,0x2E1E8,0x2E278,0x2E28A,0x2E29C,0x2E2D7,0x2E2F5,0x2E337,0x2E46B,0x2E536,0x2E571,0x2E639,0x2E659,0x2EB49,0x2ED8D,0x2F053,0x2F107,0x2F136,0x2F171,0x2F34C,0x2F39C,0x2F3F0,0x2F526,0x2F62F,0x2F6C2,0x2F6E3,0x2F721,0x2F890,0x2F8AB,0x2F8D1,0x2F966,0x2F9B5,0x2F9F2,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FEBF,0x2FEDF,0x2FF87,0x2FFB3,0x30035,0x30094,0x300D9,0x300FF,0x301D1,0x302E0,0x30480,0x30510,0x30559,0x30A5A,0x30B45,0x30B81,0x30C3D,0x31241,0x31284,0x312A6,0x31945,0x31C2F,0x31C4A,0x31C75,0x31DA0,0x31EB9,0x3265C,0x3271E,0x32A51,0x32B78,0x32E59,0x33599,0x33C4D,0x33E93,0x340D9,0x341F6,0x343DA,0x34550,0x34AD3,0x34AEC,0x34C47,0x3505B,0x3513A,0x351A7,0x35217,0x35372,0x3540E,0x355FF,0x35667,0x3570F,0x35803,0x3582B,0x3598C,0x36133,0x361AC,0x36210,0x363AC,0x3650E,0x36A98,0x36AF7,0x36E06,0x36E7F,0x36EF8,0x36FF9,0x37070,0x37166,0x371AE,0x371F7,0x3721E,0x37245,0x37355,0x37734,0x3859E,0x3884A,0x38910,0x38999,0x38DAC,0x39188,0x395EC,0x39776,0x397E5,0x39A45,0x39B1F,0x39B8E,0x39DA3,0x39E88,0x39EF7,0x3A10C,0x3A29C,0x3A30B,0x3A8A4,0x3AA17,0x3AA4B,0x3AA85,0x3B1E6,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3C563,0x3C672,0x3C6D3,0x3CBE3,0x3CC97,0x3CD17,0x3CDFF,0x3CF19,0x3CF45,0x3D1E5,0x3D27A,0x3D34A,0x3D5DE,0x3D612,0x3D643,0x3D68A,0x3D6D1,0x3D6E0,0x3D832,0x3D88A,0x3D8AD,0x3D8D8,0x3D8FF,0x3D922,0x3D939,0x3D950,0x3DA40,0x3DA66,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3DB47,0x3DB83,0x3DD57,0x3DD66,0x3DECB,0x3DF59,0x3DF90,0x3E172,0x3E1B2,0x3E25B,0x3E288,0x3E2E2,0x3E33D	0x3ED31	framework_assignment	pending_assignment
Z_DAT	0x3ED31	sub_3ED31	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3ED1E	0x3ED31,0x3ED4F	framework_assignment	pending_assignment
Z_DAT	0x3ED4F	sub_3ED4F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3ED31,0x3F775	0x453CF	framework_assignment	pending_assignment
Z_DAT	0x3ED5B	sub_3ED5B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x3E3C2,0x3EB81,0x4DFAC,0x4E524	0x3ED69	framework_assignment	pending_assignment
Z_DAT	0x3ED69	sub_3ED69	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3ED5B	0x3ED69,0x453FE,0x459E3,0x45BC2	framework_assignment	pending_assignment
Z_DAT	0x3EE5E	nullsub_1	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3EE5F,0x3EE79		framework_assignment	pending_assignment
Z_DAT	0x3EE5F	sub_3EE5F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x20D35,0x20FAF,0x25D0E,0x27A26,0x2E659,0x2EB49,0x31241,0x3CDFF,0x3D6E0	0x3EE5E,0x3EE79	framework_assignment	pending_assignment
Z_DAT	0x3EE79	sub_3EE79	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3EE5F	0x3EE5E,0x3F234	framework_assignment	pending_assignment
Z_DAT	0x3EE90	sub_3EE90	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x24A02,0x24F8C,0x26B5E,0x2A10F,0x453A0	0x3EE90,0x3EEC7	framework_assignment	pending_assignment
