binary	address	end	size	name	instruction_count	basic_blocks	direct_callers	direct_callees	code_origin
Z_DAT	0x3650E	0x36A98	1418	sub_3650E	311	77	0x33599,0x34AEC,0x34C47,0x3540E,0x3582B,0x361AC,0x36210,0x363AC	0x3650E,0x36E06,0x36E7F,0x37245,0x37355,0x3ED1E,0x3F50B	game_or_library_unclassified
Z_DAT	0x36A98	0x36AF7	95	sub_36A98	32	3	0x32E59	0x36A98,0x36AF7,0x37245,0x37355,0x3ED1E	game_or_library_unclassified
Z_DAT	0x36AF7	0x36E06	783	sub_36AF7	157	38	0x36A98,0x37734,0x39776,0x39B1F,0x39E88,0x3A30B	0x3650E,0x36AF7,0x36E06,0x36E7F,0x3AA85,0x3D6D1,0x3ED1E	game_or_library_unclassified
Z_DAT	0x36E06	0x36E7F	121	sub_36E06	20	3	0x34AEC,0x3650E,0x36AF7	0x36E06,0x36EF8,0x37070,0x3ED1E	game_or_library_unclassified
Z_DAT	0x36E7F	0x36EF8	121	sub_36E7F	20	3	0x34C47,0x35372,0x3540E,0x3570F,0x3582B,0x36210,0x363AC,0x3650E,0x36AF7	0x36E7F,0x36FF9,0x37070,0x3ED1E	game_or_library_unclassified
Z_DAT	0x36EF8	0x36FF9	257	sub_36EF8	72	25	0x36E06	0x36EF8,0x397E5,0x3ED1E	game_or_library_unclassified
Z_DAT	0x36FF9	0x37070	119	sub_36FF9	39	16	0x36E7F	0x36FF9,0x3ED1E	game_or_library_unclassified
Z_DAT	0x37070	0x37166	246	sub_37070	76	14	0x36E06,0x36E7F	0x3598C,0x37070,0x37166,0x371AE,0x371F7,0x3721E,0x3ED1E	game_or_library_unclassified
Z_DAT	0x37166	0x371AE	72	sub_37166	21	1	0x37070	0x3ED1E	game_or_library_unclassified
Z_DAT	0x371AE	0x371F7	73	sub_371AE	18	1	0x37070	0x3ED1E	game_or_library_unclassified
Z_DAT	0x371F7	0x3721E	39	sub_371F7	10	1	0x37070,0x37245,0x37355	0x3ED1E	game_or_library_unclassified
Z_DAT	0x3721E	0x37245	39	sub_3721E	9	1	0x37070,0x37245,0x37355	0x3ED1E	game_or_library_unclassified
Z_DAT	0x37245	0x37355	272	sub_37245	75	14	0x3650E,0x36A98	0x34550,0x371F7,0x3721E,0x37245,0x3ED1E	game_or_library_unclassified
Z_DAT	0x37355	0x37734	991	sub_37355	215	51	0x3650E,0x36A98	0x371F7,0x3721E,0x37355,0x3AA85,0x3B1E6,0x3C6D3,0x3D6D1,0x3DB83,0x3ED1E,0x3F50B	game_or_library_unclassified
Z_DAT	0x37734	0x3859E	3690	sub_37734	837	135	0x32E59,0x34C47	0x2CEBF,0x36AF7,0x37734,0x3859E,0x38910,0x38999,0x38DAC,0x39188,0x395EC,0x3AA85,0x3B1E6,0x3D612,0x3D6D1,0x3D832,0x3DB83,0x3ED1E,0x3EF4A,0x3EF7D,0x3F50B	game_or_library_unclassified
Z_DAT	0x3859E	0x3884A	684	sub_3859E	174	22	0x37734,0x397E5,0x39B8E,0x39EF7	0x3859E,0x3AA85,0x3D6D1,0x3D6E0,0x3DB83,0x3E288,0x3E2E2,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3884A	0x38910	198	sub_3884A	56	7	0x3598C,0x3A30B	0x3884A,0x3AA85,0x3D6D1,0x3DB83,0x3E288,0x3E2E2,0x3ED1E	game_or_library_unclassified
Z_DAT	0x38910	0x38988	120	sub_38910	31	8	0x3598C,0x37734,0x397E5,0x39B8E,0x39EF7,0x3A30B	0x38910,0x3AA85,0x3D6D1,0x3DB83,0x3ED1E	game_or_library_unclassified
Z_DAT	0x38999	0x38DAC	1043	sub_38999	248	39	0x37734	0x38999,0x39188,0x3C6D3,0x3ED1E	game_or_library_unclassified
Z_DAT	0x38DAC	0x39188	988	sub_38DAC	259	70	0x37734	0x2CEBF,0x38DAC,0x3AA85,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	game_or_library_unclassified
Z_DAT	0x39188	0x395EC	1124	sub_39188	283	44	0x37734,0x38999	0x3598C,0x39188,0x3D612,0x3ED1E	game_or_library_unclassified
Z_DAT	0x395EC	0x39776	394	sub_395EC	96	7	0x37734	0x395EC,0x3D612,0x3ED1E	game_or_library_unclassified
Z_DAT	0x39776	0x397E5	111	sub_39776	36	3	0x32E59	0x36AF7,0x39776,0x397E5,0x3ED1E	game_or_library_unclassified
Z_DAT	0x397E5	0x39A45	608	sub_397E5	148	30	0x3540E,0x39776	0x3859E,0x38910,0x397E5,0x39A45,0x3B1E6,0x3ED1E,0x3F50B	game_or_library_unclassified
Z_DAT	0x39A45	0x39B1F	218	sub_39A45	52	11	0x397E5	0x39A45,0x3ED1E	game_or_library_unclassified
Z_DAT	0x39B1F	0x39B8E	111	sub_39B1F	36	3	0x32E59	0x36AF7,0x39B1F,0x39B8E,0x3ED1E	game_or_library_unclassified
Z_DAT	0x39B8E	0x39DA3	533	sub_39B8E	132	28	0x363AC,0x39B1F	0x3859E,0x38910,0x397E5,0x39B8E,0x39DA3,0x3B1E6,0x3ED1E,0x3F50B	game_or_library_unclassified
Z_DAT	0x39DA3	0x39E88	229	sub_39DA3	54	13	0x21AC0,0x39B8E	0x39DA3,0x3D612,0x3ED1E	game_or_library_unclassified
Z_DAT	0x39E88	0x39EF7	111	sub_39E88	36	3	0x32E59	0x36AF7,0x39E88,0x39EF7,0x3ED1E	game_or_library_unclassified
Z_DAT	0x39EF7	0x3A10C	533	sub_39EF7	132	28	0x36210,0x39E88	0x3859E,0x38910,0x397E5,0x39EF7,0x3A10C,0x3B1E6,0x3ED1E,0x3F50B	game_or_library_unclassified
Z_DAT	0x3A10C	0x3A29C	400	sub_3A10C	103	25	0x21496,0x39EF7	0x3A10C,0x3D612,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3A29C	0x3A30B	111	sub_3A29C	33	5	0x32E59	0x2A10F,0x2A186,0x2A86C,0x3A29C,0x3A30B,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3A30B	0x3A8A4	1433	sub_3A30B	340	62	0x3A29C	0x2B227,0x36AF7,0x3884A,0x38910,0x3A30B,0x3B1E6,0x3D612,0x3ED1E,0x3F50B	game_or_library_unclassified
Z_DAT	0x3A8A4	0x3AA17	371	sub_3A8A4	83	11	0x32E59,0x34AD3	0x3A8A4,0x3D612,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3AA17	0x3AA4B	52	sub_3AA17	20	4	0x32E59	0x32B78,0x3AA17,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3AA4B	0x3AA85	58	sub_3AA4B	13	1	0x32E59	0x33599,0x3AA85,0x3D6D1,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3AA85	0x3B1E6	1889	sub_3AA85	527	58	0x22090,0x22A59,0x2A186,0x2A86C,0x2B483,0x31C75,0x3271E,0x32E59,0x36AF7,0x37355,0x37734,0x3859E,0x3884A,0x38910,0x38DAC,0x3AA4B,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC	0x3AA85,0x3D643,0x3D68A,0x3D832,0x3D88A,0x3ED1E,0x3EF4A	game_or_library_unclassified
Z_DAT	0x3B1E6	0x3B238	82	sub_3B1E6	20	1	0x31EB9,0x3265C,0x32B78,0x37355,0x37734,0x397E5,0x39B8E,0x39EF7,0x3A30B	0x3ED1E	game_or_library_unclassified
Z_DAT	0x3B238	0x3B387	335	sub_3B238	84	23	0x3271E	0x20C32,0x2CEBF,0x3AA85,0x3B238,0x3B387,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	game_or_library_unclassified
Z_DAT	0x3B387	0x3B6BE	823	sub_3B387	194	44	0x3B238	0x20C32,0x2CEBF,0x3AA85,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	game_or_library_unclassified
Z_DAT	0x3B6BE	0x3BA85	967	sub_3B6BE	201	54	0x3B387	0x20C32,0x2CEBF,0x397E5,0x3AA85,0x3B6BE,0x3D612,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	game_or_library_unclassified
Z_DAT	0x3BA85	0x3C2AC	2087	sub_3BA85	415	94	0x3B387	0x20C32,0x2CEBF,0x34C47,0x3AA85,0x3BA85,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	game_or_library_unclassified
Z_DAT	0x3C2AC	0x3C563	695	sub_3C2AC	171	33	0x3B387	0x20C32,0x2B227,0x2CEBF,0x3AA85,0x3C2AC,0x3C6D3,0x3D612,0x3D6D1,0x3D832,0x3ED1E,0x3EEC7,0x3EF4A	game_or_library_unclassified
Z_DAT	0x3C563	0x3C672	271	sub_3C563	58	13	0x3271E	0x3C563,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3C672	0x3C6D3	97	sub_3C672	24	8	0x3271E	0x3C672,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3C6D3	0x3CBE3	1296	sub_3C6D3	338	39	0x32E59,0x33599	0x2CEBF,0x2D590,0x3C6D3,0x3D832,0x3ED1E,0x3EF4A	game_or_library_unclassified
Z_DAT	0x3CBE3	0x3CC97	180	sub_3CBE3	59	13	0x20D35,0x26B5E,0x28E40	0x3CBE3,0x3D939,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3CC97	0x3CD17	128	sub_3CC97	50	15	0x20FAF,0x25911,0x25BBA,0x26208,0x26B5E,0x28E40,0x2E28A,0x2EB49,0x30C3D,0x31C75	0x3CC97,0x3D939,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3CD17	0x3CDE3	204	sub_3CD17	76	24	0x20FAF,0x25911,0x25BBA,0x26208,0x26B5E,0x28E40,0x2E278,0x2E659,0x2EB49,0x30C3D,0x3271E	0x3CD17,0x3D939,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3CDFF	0x3CF19	282	sub_3CDFF	67	8	0x20D35	0x3CDFF,0x3D5DE,0x3DD66,0x3ED1E,0x3EE5F,0x3EF96,0x3EFB9,0x3F516,0x3F544,0x3F64D,0x3F65B,0x3F690	game_or_library_unclassified
Z_DAT	0x3CF19	0x3CF45	44	sub_3CF19	10	2	0x20D35,0x20FAF,0x25D0E,0x2E659,0x2EB49,0x31241	0x20000,0x3DD57,0x3ED1E,0x3F690	game_or_library_unclassified
Z_DAT	0x3CF45	0x3CFF2	173	sub_3CF45	53	5	0x20D35,0x20FAF,0x247DD,0x26208,0x265AB,0x27A26,0x29391,0x294AD,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2E659,0x2F721,0x30A5A,0x30C3D,0x31DA0,0x3D6E0,0x3E1B2,0x3E2E2	0x20C32,0x3CF45,0x3E33D,0x3ED1E,0x3EF4A,0x3EF96,0x3EFB9,0x3F544,0x3F64D,0x3F6CA,0x3F728	game_or_library_unclassified
Z_DAT	0x3D1E5	0x3D27A	149	sub_3D1E5	56	8	0x3D832	0x20615,0x20663,0x3D1E5,0x3D27A,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D27A	0x3D34A	208	sub_3D27A	63	8	0x3D1E5,0x3D950	0x3D27A,0x3E33D,0x3ED1E,0x3F544,0x3F728	game_or_library_unclassified
Z_DAT	0x3D34A	0x3D419	207	sub_3D34A	62	13	0x20FAF	0x3D34A,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D5DE	0x3D612	52	sub_3D5DE	16	1	0x3CDFF	0x3ED1E,0x3F969,0x3F9B0	game_or_library_unclassified
Z_DAT	0x3D612	0x3D643	49	sub_3D612	15	4	0x2399E,0x23B3E,0x2558B,0x2711A,0x29D2D,0x2B483,0x2FF87,0x302E0,0x31945,0x33599,0x341F6,0x343DA,0x34550,0x34C47,0x3505B,0x355FF,0x3598C,0x37734,0x39188,0x395EC,0x39DA3,0x3A10C,0x3A30B,0x3A8A4,0x3B6BE,0x3C2AC	0x3D612,0x3ED1E,0x3F98D	game_or_library_unclassified
Z_DAT	0x3D643	0x3D68A	71	sub_3D643	22	4	0x20FAF,0x2558B,0x2711A,0x29D2D,0x2A186,0x30C3D,0x3AA85	0x20354,0x3D643,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D68A	0x3D6D1	71	sub_3D68A	21	4	0x3AA85	0x2094A,0x3D68A,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D6D1	0x3D6E0	15	sub_3D6D1	3	2	0x20D35,0x20FAF,0x212C0,0x21496,0x21AC0,0x22090,0x22A59,0x24A02,0x25911,0x25BBA,0x25D0E,0x25F87,0x26208,0x26B5E,0x2711A,0x27A26,0x2841A,0x287CA,0x28E40,0x29C36,0x2A186,0x2A86C,0x2B308,0x2B3B4,0x2B483,0x2C0BB,0x2CC21,0x2D653,0x2D678,0x2DD77,0x2DE7D,0x2DF0E,0x2E155,0x2E659,0x2EB49,0x2F3F0,0x2F526,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FFB3,0x30C3D,0x312A6,0x31C75,0x31EB9,0x3271E,0x32E59,0x33599,0x36AF7,0x37355,0x37734,0x3859E,0x3884A,0x38910,0x38DAC,0x3AA4B,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC	0x20039,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D6E0	0x3D832	338	sub_3D6E0	101	16	0x20FAF,0x26208,0x265AB,0x26B5E,0x28E40,0x30C3D,0x31C75,0x3859E	0x20000,0x3CF45,0x3D6E0,0x3E33D,0x3ED1E,0x3EE5F,0x3EF4A,0x3EF96,0x3EFB9,0x3F544,0x3F64D,0x3F728	game_or_library_unclassified
Z_DAT	0x3D832	0x3D88A	88	sub_3D832	30	4	0x21496,0x21AC0,0x22090,0x22A59,0x25BBA,0x25D0E,0x25F87,0x269AB,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x2A186,0x2A86C,0x2B483,0x2C0BB,0x2D678,0x2DD77,0x2DE7D,0x2DF0E,0x2E155,0x2E659,0x2EB49,0x2F3F0,0x2F526,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FFB3,0x312A6,0x31EB9,0x32E59,0x37734,0x38DAC,0x3AA85,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3C6D3	0x3D1E5,0x3D832,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D88A	0x3D8AD	35	sub_3D88A	9	1	0x2558B,0x3AA85	0x206AD,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D8AD	0x3D8D8	43	sub_3D8AD	11	1	0x2CEBF,0x2D1CD	0x2050A,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D8D8	0x3D8FF	39	sub_3D8D8	10	1	0x20FAF,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x2A74C,0x2A7E8,0x2CEBF,0x2D372,0x2D501	0x2010A,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D8FF	0x3D922	35	sub_3D8FF	10	1	0x2D590	0x20354,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D922	0x3D939	23	sub_3D922	6	1	0x20D35,0x26B5E,0x28E40,0x2E659,0x2EB49,0x30C3D	0x2005B,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D939	0x3D950	23	sub_3D939	6	1	0x20FAF,0x30C3D,0x3CBE3,0x3CC97,0x3CD17	0x20087,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3D950	0x3DA40	240	sub_3D950	81	13	0x2CC21	0x20615,0x20663,0x3D27A,0x3D6E0,0x3D950,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3DA40	0x3DA66	38	sub_3DA40	9	1	0x25AB7,0x26208,0x265AB	0x3E33D,0x3ED1E,0x3EFB9	game_or_library_unclassified
Z_DAT	0x3DA66	0x3DABF	89	sub_3DA66	23	3	0x247DD,0x24C23,0x25AB7,0x29537,0x2C319,0x2CC21,0x2D590,0x30C3D,0x31DA0	0x3DA66,0x3E33D,0x3ED1E,0x3EF4A,0x3EFB9	game_or_library_unclassified
Z_DAT	0x3DABF	0x3DAE3	36	sub_3DABF	9	1	0x247DD,0x24D43,0x24DB8,0x24E2D,0x24EA2,0x24F17,0x25AB7,0x26208,0x265AB,0x29391,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31DA0	0x3E33D,0x3ED1E,0x3F544	game_or_library_unclassified
Z_DAT	0x3DAE3	0x3DB07	36	sub_3DAE3	9	1	0x25AB7,0x26208,0x265AB,0x29537,0x295D0,0x2D841,0x2DBF4,0x2E337,0x2F721	0x3E33D,0x3ED1E,0x3F775	game_or_library_unclassified
Z_DAT	0x3DB07	0x3DB2B	36	sub_3DB07	9	1	0x247DD,0x24D43,0x24DB8,0x24E2D,0x24EA2,0x24F17,0x25AB7,0x26208,0x265AB,0x29391,0x294AD,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31DA0	0x3E33D,0x3ED1E,0x3F728	game_or_library_unclassified
Z_DAT	0x3DB2B	0x3DB47	28	sub_3DB2B	7	1	0x247DD,0x24C8D,0x25AB7,0x26208,0x265AB,0x29391,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31DA0	0x3E33D,0x3ED1E,0x3F64D	game_or_library_unclassified
Z_DAT	0x3DB47	0x3DB83	60	sub_3DB47	18	1	0x2E659	0x3ED1E,0x3F94A	game_or_library_unclassified
Z_DAT	0x3DB83	0x3DBBF	60	sub_3DB83	24	6	0x27A26,0x2ED8D,0x2F053,0x2F171,0x2F9F2,0x301D1,0x302E0,0x30B81,0x30C3D,0x33599,0x3598C,0x37355,0x37734,0x3859E,0x3884A,0x38910	0x3DB83,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3DD57	0x3DD66	15	sub_3DD57	3	17	0x20D35,0x20FAF,0x25D0E,0x31241,0x3CF19	0x3DD57,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3DD66	0x3DE4D	231	sub_3DD66	59	8	0x3CDFF	0x3DD66,0x3ED1E,0x3EF96,0x3FB7E,0x3FDB9,0x40DE0,0x41005,0x4278C,0x429B1	game_or_library_unclassified
Z_DAT	0x3DE4D	0x3DECB	126	sub_3DE4D					game_or_library_unclassified_report_recovered
Z_DAT	0x3DECB	0x3DF59	142	sub_3DECB	35	5	0x3E1B2	0x3DECB,0x3DF59,0x3E55D,0x3ED1E,0x42AF2,0x42BDE,0x42E5C,0x42EC9,0x43239	game_or_library_unclassified
Z_DAT	0x3DF59	0x3DF90	55	sub_3DF59	12	3	0x3DECB,0x3E1B2	0x3DF59,0x3E573,0x3ED1E,0x42D0D	game_or_library_unclassified
Z_DAT	0x3DF90	0x3E088	248	sub_3DF90	61	9	0x3E288	0x3DF90,0x3E172,0x3E33D,0x3E55D,0x3ED1E,0x41232,0x41383,0x413F8,0x4146D,0x41601,0x4166E,0x417B5	game_or_library_unclassified
Z_DAT	0x3E088	0x3E172	234	sub_3E088					game_or_library_unclassified_report_recovered
Z_DAT	0x3E172	0x3E1B2	64	sub_3E172	15	3	0x3DF90,0x3E2E2	0x3E172,0x3E573,0x3ED1E,0x4159C	game_or_library_unclassified
Z_DAT	0x3E1B2	0x3E23B	137	sub_3E1B2	33	1	0x20D35,0x26B5E,0x28E40,0x31C2F,0x31C75	0x3CF45,0x3DECB,0x3DF59,0x3E25B,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3E23B	0x3E25B	32	sub_3E23B					game_or_library_unclassified_report_recovered
Z_DAT	0x3E25B	0x3E288	45	sub_3E25B	11	1	0x20D35,0x25D0E,0x31241,0x3E1B2	0x3ED1E,0x42DE7,0x45224	game_or_library_unclassified
Z_DAT	0x3E288	0x3E2E2	90	sub_3E288	22	5	0x31C4A,0x3859E,0x3884A	0x3DF90,0x3E288,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3E2E2	0x3E33D	91	sub_3E2E2	23	5	0x31C4A,0x3859E,0x3884A	0x3CF45,0x3E172,0x3E288,0x3E2E2,0x3E33D,0x3ED1E	game_or_library_unclassified
Z_DAT	0x3E33D	0x3E348	11	sub_3E33D	3	1	0x3CF45,0x3D27A,0x3D6E0,0x3DA40,0x3DA66,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3DF90,0x3E2E2	0x3ED1E	game_or_library_unclassified
Z_DAT	0x3E3C2	0x3E3E7	37	sub_3E3C2	14	3	0x44D38,0x48814,0x4B584	0x3E3C2,0x3E55D,0x3ED5B	game_or_library_unclassified
Z_DAT	0x3E3E7	0x3E40C	37	sub_3E3E7	10	3	0x44D38,0x44F4B,0x48814,0x4B584	0x3E3E7,0x3E573,0x45229	game_or_library_unclassified
Z_DAT	0x3E40C	0x3E497	139	sub_3E40C	48	6	0x44D38,0x48814	0x3E40C,0x3E4C6,0x3F516	game_or_library_unclassified
Z_DAT	0x3E497	0x3E4C6	47	sub_3E497	14	1	0x44D38,0x44F4B,0x48814	0x3F516	game_or_library_unclassified
Z_DAT	0x3E4C6	0x3E535	111	sub_3E4C6	36	7	0x3E40C,0x3E55D,0x3F9C0,0x448D5,0x47516,0x47C90,0x49BF0,0x515C8	0x3E4C6,0x3F516	game_or_library_unclassified
Z_DAT	0x3E535	0x3E55D	40	sub_3E535	14	7	0x3E573	0x3E4C6,0x3E535	game_or_library_unclassified
Z_DAT	0x3E55D	0x3E573	22	sub_3E55D	7	1	0x3DECB,0x3DF90,0x3E3C2,0x3F9C0,0x448D5,0x47C90,0x49BF0	0x3E4C6	game_or_library_unclassified
Z_DAT	0x3E573	0x3E589	22	sub_3E573	7	1	0x3DF59,0x3E172,0x3E3E7	0x3E535	game_or_library_unclassified
Z_DAT	0x3EB1E	0x3EB81	99	sub_3EB1E	25	5	0x3EB81,0x48DD4,0x4BBBC	0x3EB1E,0x3EFB9,0x3F64D,0x3F6CA	game_or_library_unclassified
Z_DAT	0x3EB81	0x3EC32	177	sub_3EB81	59	13	0x48DD4,0x4BBBC	0x3EB1E,0x3EB81,0x3ED5B,0x3EFB9,0x3F544,0x3F64D,0x45229	game_or_library_unclassified
Z_DAT	0x3ED1E	0x3ED2E	16	sub_3ED1E	4	1	0x20D35,0x20FAF,0x212C0,0x21496,0x21AC0,0x22066,0x22090,0x22A59,0x2399E,0x23AA6,0x23B3E,0x23C98,0x23F28,0x241DC,0x2422A,0x24278,0x24417,0x24496,0x24559,0x24667,0x246F9,0x247DD,0x24A02,0x24C23,0x24C8D,0x24CE8,0x24D43,0x24DB8,0x24E2D,0x24EA2,0x24F17,0x24F8C,0x2558B,0x25911,0x25AB7,0x25BBA,0x25D0E,0x25F87,0x26208,0x265AB,0x269AB,0x26A92,0x26B5E,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x28E40,0x29391,0x294AD,0x29537,0x295D0,0x296E6,0x29819,0x299A1,0x29B3C,0x29C36,0x29D2D,0x2A0D9,0x2A10F,0x2A186,0x2A74C,0x2A7E8,0x2A86C,0x2B227,0x2B288,0x2B308,0x2B3B4,0x2B483,0x2BD8B,0x2C0BB,0x2C319,0x2CC21,0x2CEBF,0x2D1CD,0x2D372,0x2D501,0x2D590,0x2D653,0x2D678,0x2D841,0x2DBF4,0x2DD45,0x2DD77,0x2DE03,0x2DE39,0x2DE7D,0x2DF0E,0x2E078,0x2E155,0x2E1E8,0x2E278,0x2E28A,0x2E29C,0x2E2D7,0x2E2F5,0x2E337,0x2E46B,0x2E536,0x2E571,0x2E639,0x2E659,0x2EB49,0x2ED8D,0x2F053,0x2F107,0x2F136,0x2F171,0x2F34C,0x2F39C,0x2F3F0,0x2F526,0x2F62F,0x2F6C2,0x2F6E3,0x2F721,0x2F890,0x2F8AB,0x2F8D1,0x2F966,0x2F9B5,0x2F9F2,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FEBF,0x2FEDF,0x2FF87,0x2FFB3,0x30035,0x30094,0x300D9,0x300FF,0x301D1,0x302E0,0x30480,0x30510,0x30559,0x30A5A,0x30B45,0x30B81,0x30C3D,0x31241,0x31284,0x312A6,0x31945,0x31C2F,0x31C4A,0x31C75,0x31DA0,0x31EB9,0x3265C,0x3271E,0x32A51,0x32B78,0x32E59,0x33599,0x33C4D,0x33E93,0x340D9,0x341F6,0x343DA,0x34550,0x34AD3,0x34AEC,0x34C47,0x3505B,0x3513A,0x351A7,0x35217,0x35372,0x3540E,0x355FF,0x35667,0x3570F,0x35803,0x3582B,0x3598C,0x36133,0x361AC,0x36210,0x363AC,0x3650E,0x36A98,0x36AF7,0x36E06,0x36E7F,0x36EF8,0x36FF9,0x37070,0x37166,0x371AE,0x371F7,0x3721E,0x37245,0x37355,0x37734,0x3859E,0x3884A,0x38910,0x38999,0x38DAC,0x39188,0x395EC,0x39776,0x397E5,0x39A45,0x39B1F,0x39B8E,0x39DA3,0x39E88,0x39EF7,0x3A10C,0x3A29C,0x3A30B,0x3A8A4,0x3AA17,0x3AA4B,0x3AA85,0x3B1E6,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3C563,0x3C672,0x3C6D3,0x3CBE3,0x3CC97,0x3CD17,0x3CDFF,0x3CF19,0x3CF45,0x3D1E5,0x3D27A,0x3D34A,0x3D5DE,0x3D612,0x3D643,0x3D68A,0x3D6D1,0x3D6E0,0x3D832,0x3D88A,0x3D8AD,0x3D8D8,0x3D8FF,0x3D922,0x3D939,0x3D950,0x3DA40,0x3DA66,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3DB47,0x3DB83,0x3DD57,0x3DD66,0x3DECB,0x3DF59,0x3DF90,0x3E172,0x3E1B2,0x3E25B,0x3E288,0x3E2E2,0x3E33D	0x3ED31	game_or_library_unclassified
Z_DAT	0x3ED31	0x3ED4F	30	sub_3ED31	11	6	0x3ED1E	0x3ED31,0x3ED4F	game_or_library_unclassified
Z_DAT	0x3ED4F	0x3ED5B	12	sub_3ED4F	3	2	0x3ED31,0x3F775	0x453CF	game_or_library_unclassified
Z_DAT	0x3ED5B	0x3ED69	14	sub_3ED5B	5	1	0x20D35,0x3E3C2,0x3EB81,0x4DFAC,0x4E524	0x3ED69	game_or_library_unclassified
Z_DAT	0x3ED69	0x3EE5E	245	sub_3ED69	84	22	0x3ED5B	0x3ED69,0x453FE,0x459E3,0x45BC2	game_or_library_unclassified
Z_DAT	0x3EE5E	0x3EE5F	1	nullsub_1	1	1	0x3EE5F,0x3EE79		game_or_library_unclassified
Z_DAT	0x3EE5F	0x3EE75	22	sub_3EE5F	5	1	0x20D35,0x20FAF,0x25D0E,0x27A26,0x2E659,0x2EB49,0x31241,0x3CDFF,0x3D6E0	0x3EE5E,0x3EE79	game_or_library_unclassified
Z_DAT	0x3EE79	0x3EE8F	22	sub_3EE79	5	2	0x3EE5F	0x3EE5E,0x3F234	game_or_library_unclassified
Z_DAT	0x3EE90	0x3EEC1	49	sub_3EE90	24	9	0x24A02,0x24F8C,0x26B5E,0x2A10F,0x453A0	0x3EE90,0x3EEC7	game_or_library_unclassified
Z_DAT	0x3EEC7	0x3EF33	108	sub_3EEC7	48	15	0x21496,0x21AC0,0x2711A,0x2B483,0x2D678,0x300FF,0x312A6,0x3C2AC,0x3EE90	0x3EEC7	game_or_library_unclassified
